content_id,url,partner,cta_type,placement,tracking_event,utm_source,utm_campaign
cbt-baa2f6fba2f0,https://www.chinaboundtravel.com/posts/accommodation-tips-guide/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bf4ec5e57a07,https://www.chinaboundtravel.com/posts/guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bf4ec5e57a07,https://www.chinaboundtravel.com/posts/guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bf4ec5e57a07,https://www.chinaboundtravel.com/posts/guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bf4ec5e57a07,https://www.chinaboundtravel.com/posts/guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bfeaa5ca9007,https://www.chinaboundtravel.com/posts/china-photography-guide-capturing-the-wonders-of-the-middle-kingdom/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bfeaa5ca9007,https://www.chinaboundtravel.com/posts/china-photography-guide-capturing-the-wonders-of-the-middle-kingdom/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bfeaa5ca9007,https://www.chinaboundtravel.com/posts/china-photography-guide-capturing-the-wonders-of-the-middle-kingdom/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bfeaa5ca9007,https://www.chinaboundtravel.com/posts/china-photography-guide-capturing-the-wonders-of-the-middle-kingdom/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-bfeaa5ca9007,https://www.chinaboundtravel.com/posts/china-photography-guide-capturing-the-wonders-of-the-middle-kingdom/,NordVPN,INLINE,inline,affiliate_click,,
cbt-bfeaa5ca9007,https://www.chinaboundtravel.com/posts/china-photography-guide-capturing-the-wonders-of-the-middle-kingdom/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-c59607760fee,https://www.chinaboundtravel.com/posts/chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-c59607760fee,https://www.chinaboundtravel.com/posts/chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-c885da2cf5d9,https://www.chinaboundtravel.com/posts/7-day-china-itinerary-beijing-xian-shanghai-first-timers/,Airalo,INLINE,inline,affiliate_click,,
cbt-c885da2cf5d9,https://www.chinaboundtravel.com/posts/7-day-china-itinerary-beijing-xian-shanghai-first-timers/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-c885da2cf5d9,https://www.chinaboundtravel.com/posts/7-day-china-itinerary-beijing-xian-shanghai-first-timers/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-c885da2cf5d9,https://www.chinaboundtravel.com/posts/7-day-china-itinerary-beijing-xian-shanghai-first-timers/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-c885da2cf5d9,https://www.chinaboundtravel.com/posts/7-day-china-itinerary-beijing-xian-shanghai-first-timers/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cc4549872c92,https://www.chinaboundtravel.com/posts/china-high-speed-rail-how-to-book-tickets/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cc4549872c92,https://www.chinaboundtravel.com/posts/china-high-speed-rail-how-to-book-tickets/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cc4549872c92,https://www.chinaboundtravel.com/posts/china-high-speed-rail-how-to-book-tickets/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cc4549872c92,https://www.chinaboundtravel.com/posts/china-high-speed-rail-how-to-book-tickets/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cc4549872c92,https://www.chinaboundtravel.com/posts/china-high-speed-rail-how-to-book-tickets/,Trip.com,INLINE,inline,affiliate_click,,
cbt-cfd5d7b39f09,https://www.chinaboundtravel.com/posts/chinese-language-survival-phrases-guide/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cfd5d7b39f09,https://www.chinaboundtravel.com/posts/chinese-language-survival-phrases-guide/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cfd5d7b39f09,https://www.chinaboundtravel.com/posts/chinese-language-survival-phrases-guide/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cfd5d7b39f09,https://www.chinaboundtravel.com/posts/chinese-language-survival-phrases-guide/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-cfd5d7b39f09,https://www.chinaboundtravel.com/posts/chinese-language-survival-phrases-guide/,NordVPN,INLINE,inline,affiliate_click,,
cbt-cfd5d7b39f09,https://www.chinaboundtravel.com/posts/chinese-language-survival-phrases-guide/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,Allianz,AB_CTA,ab_cta_default,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,Allianz,AB_CTA,ab_cta_default,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,Allianz,INLINE,inline,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,SafetyWing,AB_CTA,ab_cta_default,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,SafetyWing,AB_CTA,ab_cta_default,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,SafetyWing,AB_CTA,ab_cta_default,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,SafetyWing,INLINE,inline,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,World Nomads,AB_CTA,ab_cta_default,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,World Nomads,AB_CTA,ab_cta_default,affiliate_click,,
cbt-d701fb08eb7b,https://www.chinaboundtravel.com/posts/best-travel-insurance-china/,World Nomads,INLINE,inline,affiliate_click,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,NordVPN,INLINE,inline,affiliate_click,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-d7747b73c978,https://www.chinaboundtravel.com/posts/xian-terracotta-army-history-discovery-and-insider-tips/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-de065751769e,https://www.chinaboundtravel.com/posts/transportation-guide/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-de065751769e,https://www.chinaboundtravel.com/posts/transportation-guide/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-de065751769e,https://www.chinaboundtravel.com/posts/transportation-guide/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-de065751769e,https://www.chinaboundtravel.com/posts/transportation-guide/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-de065751769e,https://www.chinaboundtravel.com/posts/transportation-guide/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-dfe3904705ea,https://www.chinaboundtravel.com/posts/travel-safety-guide/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-dfe3904705ea,https://www.chinaboundtravel.com/posts/travel-safety-guide/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-dfe3904705ea,https://www.chinaboundtravel.com/posts/travel-safety-guide/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-dfe3904705ea,https://www.chinaboundtravel.com/posts/travel-safety-guide/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-dfe3904705ea,https://www.chinaboundtravel.com/posts/travel-safety-guide/,SafetyWing,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-e464169c4991,https://www.chinaboundtravel.com/posts/chinese-food-delivery-meituan-eleme-guide/,Airalo,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-e464169c4991,https://www.chinaboundtravel.com/posts/chinese-food-delivery-meituan-eleme-guide/,Aviasales,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-e464169c4991,https://www.chinaboundtravel.com/posts/chinese-food-delivery-meituan-eleme-guide/,Booking,MID_CTA,food-delivery-mid-content,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-e464169c4991,https://www.chinaboundtravel.com/posts/chinese-food-delivery-meituan-eleme-guide/,Booking,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
cbt-e464169c4991,https://www.chinaboundtravel.com/posts/chinese-food-delivery-meituan-eleme-guide/,Klook,SHORTCODE,article_resource_block,affiliate_impression|affiliate_click|affiliate_outbound,,
